epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
33,1083.03,0.26196,0.39615,0.10901,0.88781,0.82549,0.86915,0.55633,0.41409,0.66631,0.44665,3.6064e-05,3.6064e-05,3.6064e-05
34,1116.66,0.26361,0.37654,0.10833,0.87086,0.80352,0.8471,0.54261,0.42371,0.59926,0.44795,3.4066e-05,3.4066e-05,3.4066e-05
35,1148.96,0.26368,0.38958,0.10782,0.91025,0.76136,0.8531,0.54457,0.43192,0.56374,0.45096,3.2068e-05,3.2068e-05,3.2068e-05
36,1181.2,0.26224,0.38277,0.10814,0.91329,0.7635,0.84061,0.55038,0.41591,0.53113,0.43006,3.007e-05,3.007e-05,3.007e-05
37,1212.89,0.24966,0.38355,0.10494,0.86159,0.83366,0.86157,0.54901,0.41961,0.56318,0.43131,2.8072e-05,2.8072e-05,2.8072e-05
38,1244.02,0.25136,0.38834,0.10839,0.84408,0.81594,0.83259,0.53394,0.4293,0.66078,0.44643,2.6074e-05,2.6074e-05,2.6074e-05
39,1276.63,0.26029,0.38958,0.10865,0.88856,0.82418,0.86987,0.54063,0.42821,0.63064,0.44775,2.4076e-05,2.4076e-05,2.4076e-05
40,1308.08,0.25168,0.36585,0.10067,0.85591,0.86849,0.88757,0.54914,0.41441,0.5859,0.43179,2.2078e-05,2.2078e-05,2.2078e-05
41,1327.86,0.29887,0.4317,0.32129,0.91421,0.84073,0.86661,0.48541,0.48569,0.54263,0.46151,2.008e-05,2.008e-05,2.008e-05
42,1347.01,0.27216,0.4104,0.2589,0.90323,0.87756,0.90574,0.54339,0.41577,0.51334,0.39711,1.8082e-05,1.8082e-05,1.8082e-05
43,1365.66,0.26526,0.41774,0.24907,0.8582,0.86346,0.84406,0.50301,0.44092,0.53935,0.41153,1.6084e-05,1.6084e-05,1.6084e-05
44,1384.45,0.24654,0.41439,0.21866,0.84446,0.88819,0.84975,0.52066,0.41033,0.51672,0.36426,1.4086e-05,1.4086e-05,1.4086e-05
45,1402.72,0.24925,0.42061,0.22984,0.79139,0.8745,0.83104,0.51108,0.41299,0.55185,0.37627,1.2088e-05,1.2088e-05,1.2088e-05
46,1422.05,0.23374,0.42382,0.20842,0.81536,0.89846,0.84826,0.52274,0.40375,0.52578,0.36238,1.009e-05,1.009e-05,1.009e-05
47,1440.24,0.24666,0.42298,0.21739,0.82172,0.89711,0.85375,0.53126,0.39354,0.53785,0.34793,8.092e-06,8.092e-06,8.092e-06
48,1459.37,0.22852,0.41906,0.21023,0.80636,0.90598,0.83502,0.52629,0.39001,0.5348,0.34877,6.094e-06,6.094e-06,6.094e-06
49,1479.76,0.2504,0.39897,0.21571,0.79237,0.90623,0.84014,0.51611,0.39904,0.55386,0.36264,4.096e-06,4.096e-06,4.096e-06
50,1499.45,0.25342,0.40448,0.21965,0.80827,0.89951,0.85072,0.5286,0.39163,0.5388,0.35885,2.098e-06,2.098e-06,2.098e-06
